Customer ID,Date of Default,Amount Default,Cumulative Payment till date,Gender,State,Bank,Default,Purchase Channel,Age,Insurance,Loan,Savings,FD,DMAT,Fraud,Card Type,City
502090452,09-07-2018,96851,264607,0,2,ICICI,1,2,51,1,679178,687963,1,1,N,0,Chennai
769853461,29-03-2020,512983,803864,1,1,SBI,1,1,45,1,158892,164573,0,1,N,1,Chennai
363104552,13-04-2018,366775,733133,1,2,SBI,0,3,60,1,875530,939992,1,1,N,0,Kolkata
649920527,23-04-2020,999076,751079,0,2,ICICI,0,3,42,0,289138,441331,1,0,N,1,Mumbai
668650159,18-09-2019,857287,393925,0,1,SBI,0,1,42,0,591477,648952,0,0,N,1,Kolkata
226605908,29-04-2019,962610,259870,0,2,SBI,0,3,42,0,196579,340223,0,0,N,0,Delhi
91805360,21-10-2018,955208,714609,0,2,ICICI,1,3,60,0,711484,324263,1,1,N,0,Delhi
645303022,16-01-2018,113955,946835,1,0,HDFC,0,1,34,0,719747,809597,1,0,N,1,Delhi
854706728,02-10-2020,92065,807550,1,2,ICICI,1,1,40,1,899649,276515,1,1,N,0,Chennai
486063323,23-06-2020,74692,627293,1,2,HDFC,0,1,29,1,657592,326371,1,1,N,0,Delhi
429080238,05-01-2019,629969,87170,1,2,ICICI,0,3,63,1,603260,849329,0,1,N,0,Kolkata
576857966,28-04-2019,523991,24767,0,1,HDFC,0,2,50,0,420876,719195,1,1,N,1,Chennai
570110986,16-10-2020,142248,78300,1,1,ICICI,0,3,65,0,909725,285077,1,0,N,1,Delhi
646219058,31-03-2019,482867,240552,1,2,ICICI,0,1,32,1,439460,629580,1,1,N,1,Delhi
268549112,24-06-2018,559594,937861,1,1,ICICI,0,3,28,0,627266,195562,0,0,N,1,Mumbai
614917370,02-07-2018,541378,442523,1,2,SBI,1,3,28,1,260693,851468,0,0,N,0,Chennai
28248920,22-10-2019,759376,440518,1,1,HDFC,0,2,48,1,263831,368068,1,0,N,0,Chennai
729467311,29-07-2020,954943,63311,0,0,ICICI,0,1,61,1,464267,878416,0,0,N,0,Kolkata
57014323,27-04-2018,28815,230937,1,1,HDFC,0,3,56,0,444536,407134,0,0,N,1,Kolkata
176271897,25-11-2018,238258,228884,0,2,ICICI,0,2,61,0,652914,748982,0,0,N,1,Delhi
104365899,01-09-2020,586856,438038,0,2,SBI,1,1,65,0,535442,333004,1,1,N,0,Chennai
27546259,16-07-2019,523588,780478,0,0,SBI,0,1,55,0,691368,730894,0,1,N,0,Mumbai
77184167,18-11-2019,916594,170984,1,2,SBI,1,2,47,1,931689,99867,1,0,N,1,Kolkata
593076483,08-03-2019,529940,342572,1,1,HDFC,1,2,36,0,151462,985503,1,0,N,0,Delhi
825368699,04-02-2018,199705,765641,0,0,ICICI,1,3,28,0,865700,104404,0,0,N,1,Mumbai
644823636,08-07-2020,446026,487549,1,1,HDFC,0,3,36,0,484852,104719,1,1,N,1,Chennai
701347684,30-08-2020,381025,871600,0,1,HDFC,1,2,60,1,876127,880349,1,1,N,1,Delhi
81062788,19-04-2018,267408,75422,0,1,HDFC,1,1,47,0,268342,492115,1,0,N,0,Kolkata
22057504,17-10-2019,842383,75408,0,0,SBI,1,3,36,1,455316,298270,1,0,N,0,Mumbai
416001219,30-09-2018,685222,298297,0,2,HDFC,1,2,38,0,15663,222709,1,1,N,0,Chennai
23501741,12-04-2018,179452,362400,0,2,HDFC,0,3,54,0,497532,89331,1,0,N,1,Chennai
644736668,10-05-2020,862079,505429,0,2,HDFC,1,3,50,0,884246,495433,0,0,N,1,Kolkata
839500990,01-08-2019,681208,613178,1,2,SBI,1,2,44,1,601729,400352,1,0,N,0,Delhi
793906119,19-09-2018,374156,524520,0,2,SBI,0,2,54,0,82548,571230,1,0,N,0,Mumbai
94128941,23-11-2019,723961,861367,0,2,SBI,1,1,29,0,237187,549063,1,1,N,0,Delhi
360616164,14-01-2020,323508,517693,0,1,ICICI,0,2,45,1,708691,447200,1,0,N,0,Kolkata
189373454,18-07-2018,189454,568703,1,1,ICICI,1,2,46,1,528816,987979,1,0,N,1,Delhi
205949392,16-12-2018,208675,490139,1,0,ICICI,1,1,40,0,619410,338862,1,1,N,1,Chennai
798944461,17-02-2020,139152,244457,1,1,ICICI,0,1,56,1,128648,212851,0,1,N,1,Kolkata
731487984,29-03-2019,13660,699385,1,0,SBI,0,3,49,1,202237,208210,0,0,N,0,Mumbai
819242556,16-05-2018,38171,392582,1,1,HDFC,1,2,61,0,118108,99075,1,1,N,1,Chennai
118883262,05-07-2019,645609,457482,0,1,HDFC,0,1,34,0,315380,988273,1,0,N,0,Chennai
39904862,08-11-2019,165748,655087,0,0,ICICI,1,1,49,0,195917,667752,0,0,N,1,Chennai
361580007,19-02-2019,910009,287010,0,2,HDFC,0,2,55,0,535861,90794,0,0,N,0,Kolkata
498689643,13-07-2020,89774,937775,1,1,SBI,0,3,52,0,292739,724569,0,1,N,0,Delhi
425088847,01-03-2018,901344,357227,0,0,SBI,0,3,34,1,457425,886095,1,0,N,0,Mumbai
239329999,10-12-2020,544277,712306,0,2,ICICI,0,1,63,0,16338,145141,0,1,N,1,Chennai
147216851,28-06-2018,40374,403264,1,0,ICICI,0,2,49,0,656521,581673,0,0,N,0,Mumbai
790845368,12-03-2019,831783,457511,0,2,HDFC,0,3,59,0,262426,479647,0,0,N,0,Kolkata
78475235,23-12-2019,171853,401602,0,1,HDFC,1,3,30,0,127878,935532,1,0,N,1,Delhi
567951747,07-12-2019,276467,924380,1,1,SBI,1,2,46,1,956610,480327,1,0,N,0,Chennai
492420749,23-11-2018,705595,255298,1,1,HDFC,1,3,55,0,682235,356657,0,1,N,1,Delhi
752624618,24-12-2018,137651,187578,0,1,HDFC,0,2,63,0,124929,511272,0,1,N,1,Delhi
269457187,14-12-2020,426096,143492,0,0,HDFC,0,2,43,0,583590,452643,0,1,N,0,Mumbai
706800602,19-11-2020,538739,221151,1,0,HDFC,1,1,58,0,88267,931889,1,0,N,1,Mumbai
490869976,09-06-2019,879109,280578,0,2,SBI,0,1,57,0,750551,575565,0,1,N,0,Mumbai
355952426,20-09-2020,709720,714389,1,2,HDFC,1,2,45,1,681246,198279,1,0,N,0,Kolkata
253773730,27-11-2020,793402,214425,1,2,SBI,0,3,61,1,902329,315770,1,0,N,0,Kolkata
359437107,19-08-2019,966661,155360,0,2,SBI,1,1,36,0,834655,844082,1,0,N,1,Delhi
384936721,10-12-2018,486473,596227,1,0,ICICI,0,1,42,1,429578,202473,1,0,N,1,Chennai
552944937,17-05-2019,331894,311034,1,1,SBI,0,2,37,1,164309,699623,1,1,N,0,Kolkata
547475777,13-10-2018,289813,840938,0,0,HDFC,1,1,43,1,779081,778367,0,0,N,1,Kolkata
232155712,17-08-2019,535492,863105,1,2,SBI,0,1,53,0,399042,893050,0,1,N,1,Delhi
564999934,20-11-2020,822484,498506,1,0,HDFC,0,1,48,0,102767,629365,0,1,N,0,Chennai
189960346,07-02-2020,269825,990007,0,2,HDFC,0,3,56,1,302059,6201,1,0,N,1,Mumbai
758242248,21-10-2020,623717,793352,0,1,ICICI,0,1,29,1,106482,788868,1,1,N,1,Mumbai
702681997,01-03-2018,978014,652818,0,0,SBI,0,2,51,0,132889,474083,1,0,N,1,Chennai
294683907,22-09-2019,61338,146603,0,0,HDFC,0,3,39,1,220366,434043,0,1,N,1,Mumbai
39512935,12-12-2018,304458,973829,0,1,ICICI,0,1,64,1,180962,571372,1,0,N,0,Kolkata
154749820,29-08-2019,848669,878500,0,1,SBI,0,2,28,1,758985,656545,0,1,N,1,Kolkata
198328960,28-09-2020,339296,293396,0,2,HDFC,1,2,62,0,745386,666063,0,1,N,0,Delhi
175739094,09-02-2020,600741,749095,1,0,ICICI,1,1,61,1,624904,790556,0,0,N,1,Chennai
73255424,07-08-2020,46379,762110,0,2,ICICI,0,1,62,0,578696,921541,0,1,N,1,Chennai
24064460,15-05-2019,145339,360671,0,1,HDFC,0,2,64,0,973430,703900,0,1,N,1,Chennai
680447558,15-08-2018,880285,867452,1,1,SBI,0,1,48,1,131888,33022,1,1,N,0,Chennai
41423369,10-04-2019,51085,341620,1,2,HDFC,0,3,54,1,890714,986470,0,1,N,0,Chennai
835940700,08-12-2018,947713,356550,0,2,ICICI,1,3,44,0,460396,963170,1,0,N,0,Kolkata
524073739,01-09-2018,828976,548279,0,1,HDFC,0,3,52,1,654489,875161,1,0,N,1,Delhi
673932844,04-08-2020,959856,929332,1,1,HDFC,1,1,47,0,545445,837633,0,0,N,0,Chennai
354910476,22-05-2020,430119,632122,1,1,HDFC,0,1,54,0,110994,691938,0,1,N,1,Chennai
34562547,02-03-2020,251544,580043,0,1,SBI,1,3,60,0,59484,499356,1,1,N,1,Delhi
569493713,25-06-2019,409946,933565,0,2,HDFC,0,1,61,1,201079,609025,1,1,N,1,Mumbai
101663294,20-06-2019,581691,749419,0,1,HDFC,0,3,60,1,581285,862414,1,0,N,0,Delhi
768118221,08-01-2018,300499,178541,1,0,SBI,0,1,31,0,822952,373101,0,1,N,0,Delhi
326906271,08-01-2020,40786,508209,1,2,ICICI,0,1,35,1,25449,67624,1,1,N,1,Mumbai
784885161,03-04-2019,787063,763454,0,1,HDFC,1,3,57,1,391639,691659,0,1,N,0,Delhi
734795220,08-04-2018,545787,262889,0,1,SBI,1,1,48,0,229814,987212,0,0,N,1,Mumbai
697478716,18-11-2018,612137,135470,0,1,ICICI,1,3,64,1,318612,819482,0,1,N,1,Delhi
351875551,13-05-2020,257437,255840,0,2,SBI,1,3,29,0,552551,48091,0,0,N,1,Delhi
417191258,23-05-2020,344104,211161,0,1,ICICI,1,2,62,1,920646,832907,1,1,N,1,Delhi
111317998,26-05-2018,131739,97151,1,2,ICICI,0,1,65,1,105099,34539,1,0,N,0,Delhi
704233049,20-06-2019,702389,983806,0,1,SBI,0,2,36,1,727460,776167,0,1,N,0,Chennai
250178245,27-05-2020,993151,135973,1,0,HDFC,0,2,63,0,49859,936579,1,0,N,0,Mumbai
12215359,23-11-2018,536361,162497,1,2,HDFC,1,1,64,0,760971,570159,0,0,N,0,Delhi
311758389,14-03-2020,468494,120242,1,1,HDFC,1,1,30,1,645577,36695,0,1,N,1,Kolkata
821555781,16-01-2020,362741,518665,1,1,HDFC,1,2,60,0,431173,979969,0,1,N,1,Chennai
200081786,21-05-2018,918148,908646,1,2,HDFC,1,2,35,1,596816,767374,0,0,N,1,Chennai
167296059,26-04-2019,843310,526402,0,2,ICICI,0,3,30,1,276446,440020,0,1,N,1,Chennai
242011036,24-04-2018,580258,720551,1,1,ICICI,1,1,30,0,229908,358012,1,1,N,1,Kolkata
59465379,23-01-2019,974722,677497,1,1,SBI,1,1,30,1,928548,335845,0,1,N,1,Kolkata
28152038,21-08-2018,200036,193811,1,0,SBI,1,1,44,0,263464,513392,0,1,N,1,Mumbai
77045372,31-10-2018,373865,39749,0,1,SBI,0,3,36,1,224252,851443,0,0,N,1,Chennai
620058052,29-11-2018,718299,772433,1,2,HDFC,0,2,60,0,423247,584653,1,1,N,0,Mumbai
777176096,07-01-2020,32244,58257,1,1,ICICI,1,3,33,1,173529,900286,0,0,N,0,Chennai
758569336,01-05-2020,90454,273876,1,0,ICICI,0,2,40,0,742260,844633,1,1,N,0,Chennai
558743370,18-01-2019,182594,442347,1,2,HDFC,0,3,56,1,228914,890075,0,1,N,0,Chennai
445375723,22-09-2019,179407,108783,1,1,ICICI,0,2,31,0,120571,806015,1,0,N,0,Chennai
745381173,07-03-2018,360708,292716,0,1,SBI,0,1,37,0,69629,190598,0,0,N,1,Kolkata
787317106,09-08-2019,790904,584759,0,2,HDFC,1,1,36,0,741374,745677,0,0,N,0,Delhi
688754414,05-05-2020,478248,211309,1,2,HDFC,0,3,64,0,49522,393012,1,1,N,0,Chennai
749500174,30-10-2020,652051,999375,1,1,HDFC,1,2,62,0,791505,284296,1,0,N,1,Kolkata
756537660,12-08-2020,959908,869696,0,2,HDFC,0,1,60,0,870761,171541,1,0,N,1,Chennai
620122987,06-02-2019,523623,348628,1,2,SBI,1,2,37,1,237616,250093,0,1,N,0,Mumbai
656407748,25-11-2018,258737,579020,0,1,SBI,0,2,36,0,23167,764399,1,0,N,1,Kolkata
49981335,22-12-2020,130432,81240,1,2,ICICI,0,3,34,1,749914,267716,0,1,N,1,Kolkata
271350995,09-05-2020,378290,51087,0,1,HDFC,0,3,57,1,675061,521170,0,0,N,1,Kolkata
231825189,23-04-2019,453577,752350,0,2,ICICI,1,1,33,0,350947,517428,0,0,N,1,Delhi
381880371,11-08-2019,531115,362856,0,1,ICICI,1,1,61,1,63747,805447,0,1,N,0,Mumbai
238087196,17-02-2020,666418,102605,1,2,HDFC,1,2,55,1,694930,428377,0,0,N,0,Delhi
333298961,07-03-2018,736236,664822,0,1,ICICI,1,1,44,1,531917,277451,1,1,N,0,Delhi
450854730,11-11-2018,440335,230821,0,2,SBI,1,1,54,0,434063,824729,0,1,N,0,Kolkata
460505904,10-02-2020,897131,647418,0,0,ICICI,0,1,31,0,209099,27363,1,1,N,0,Mumbai
625795360,26-08-2020,581546,542769,0,2,SBI,1,2,51,1,955780,173560,0,0,N,0,Kolkata
392115061,05-01-2018,952617,106740,1,2,HDFC,0,3,50,0,570708,15042,0,0,N,0,Delhi
124389897,29-08-2018,312597,442287,1,2,SBI,0,1,47,1,888109,511449,1,1,N,0,Mumbai
641522872,16-10-2018,242008,278324,1,1,ICICI,1,2,46,1,676905,687489,0,0,N,0,Delhi
579842677,31-05-2019,107192,144300,0,0,ICICI,1,3,55,1,25174,919705,1,0,N,1,Delhi
344260674,05-02-2020,784780,716094,0,2,SBI,0,3,40,1,459484,436617,0,1,N,0,Kolkata
663065700,28-09-2018,647177,819241,0,2,HDFC,0,1,41,0,640873,671023,1,0,N,1,Kolkata
493167560,13-07-2020,565755,846502,0,2,HDFC,0,3,38,1,507706,97133,1,1,N,0,Delhi
209294741,21-10-2018,864378,943271,0,0,ICICI,0,2,52,1,976960,103575,1,1,N,1,Kolkata
64835522,22-07-2018,141953,94671,1,0,SBI,1,3,60,0,141369,94388,0,1,N,0,Chennai
96825931,02-05-2018,863810,945748,1,0,ICICI,0,2,34,1,554266,70426,1,0,N,0,Delhi
677662219,02-07-2018,613639,426449,0,0,ICICI,1,1,57,1,528652,802695,0,1,N,1,Delhi
622591287,14-07-2020,407666,773172,1,0,ICICI,1,3,47,1,940711,192732,1,1,N,1,Chennai
148642051,23-03-2020,729817,985294,1,2,SBI,0,1,42,1,288729,979077,1,0,N,1,Mumbai
73740308,15-05-2020,84398,827236,1,1,HDFC,1,3,57,0,117189,579208,0,0,N,0,Mumbai
124140039,27-04-2018,729992,759187,0,2,SBI,1,2,62,0,901142,149971,1,0,N,0,Kolkata
547195765,29-08-2020,772282,694659,1,1,HDFC,0,3,35,1,583879,857925,1,1,N,0,Delhi
270615009,13-12-2018,662974,677684,1,1,ICICI,1,1,34,0,727831,507191,0,0,N,0,Kolkata
214462540,18-08-2020,807480,345859,1,1,SBI,1,1,31,1,247988,82131,0,1,N,0,Kolkata
641386257,14-01-2019,725774,722318,1,1,ICICI,1,1,46,1,432166,744378,0,0,N,0,Chennai
431201897,04-10-2018,402941,53832,1,1,SBI,0,3,31,0,375676,705136,1,0,N,1,Delhi
422479879,06-07-2018,548465,338522,0,0,ICICI,1,1,45,0,819520,540209,0,0,N,0,Kolkata
194620809,14-03-2018,355809,387022,0,1,HDFC,1,1,37,1,580382,306319,1,0,N,1,Mumbai
835444605,14-05-2019,736985,293375,1,0,HDFC,1,3,64,1,130789,376779,0,0,N,1,Kolkata
128958242,13-10-2019,60558,602152,0,1,HDFC,0,2,62,0,672776,795132,1,1,N,1,Delhi
634601911,21-03-2018,934294,117241,0,1,SBI,0,2,61,1,134387,494147,0,0,N,0,Delhi
356575662,11-02-2020,292570,426608,1,1,ICICI,0,2,42,1,92131,22157,1,0,N,1,Delhi
235098343,07-02-2020,454382,790365,1,1,HDFC,0,1,47,0,607398,901293,0,1,N,1,Delhi
485092596,07-10-2018,970152,631775,0,1,SBI,0,2,37,0,266284,660617,0,0,N,0,Delhi
666727495,11-07-2019,16739,107061,0,1,ICICI,1,1,56,0,130444,804262,0,0,N,1,Delhi
165643035,17-06-2018,801156,460962,0,1,ICICI,0,1,31,0,13590,307007,0,1,N,1,Mumbai
276869172,25-01-2020,240836,639763,1,0,SBI,0,2,56,0,863075,706708,1,0,N,0,Mumbai
430582354,10-06-2018,493138,982676,0,0,HDFC,1,3,47,0,750340,323892,1,1,N,1,Kolkata
666927001,03-04-2018,741484,95301,0,0,ICICI,1,2,32,0,123825,999371,0,1,N,0,Delhi
588575594,17-04-2020,828318,386132,0,0,HDFC,1,1,34,0,352477,282343,1,1,N,0,Mumbai
273361047,17-07-2018,128677,344780,0,2,HDFC,1,2,43,0,246660,161265,1,0,N,0,Kolkata
117401863,22-02-2019,831630,582692,1,2,ICICI,1,1,33,0,413720,68834,1,1,N,0,Delhi
241351141,11-03-2018,193176,817626,0,1,HDFC,0,2,30,0,55314,786761,0,1,N,0,Kolkata
456845025,19-07-2020,149134,519264,1,0,SBI,1,2,42,0,219657,31422,1,0,N,1,Kolkata
578847804,11-02-2019,634453,838548,1,0,ICICI,0,2,59,0,422803,504607,1,0,N,1,Delhi
388659485,22-03-2020,187010,627411,0,1,SBI,1,2,29,1,688501,88454,0,0,N,1,Kolkata
812312650,07-03-2020,256507,799078,1,1,SBI,0,2,40,0,405637,948903,1,1,N,1,Kolkata
240256820,09-04-2018,518608,774599,1,2,HDFC,0,2,64,1,187341,330718,1,0,N,1,Kolkata
31310934,03-09-2020,459673,323820,0,2,SBI,0,3,33,1,317653,460433,1,1,N,0,Kolkata
505559058,11-10-2018,123187,806465,0,1,ICICI,0,2,34,0,713200,300235,1,0,N,1,Mumbai
300790053,29-05-2018,495164,847120,0,0,HDFC,0,2,57,0,519280,742844,1,1,N,1,Chennai
98150338,24-05-2019,755215,135982,1,2,HDFC,0,2,31,0,390031,271512,1,0,N,1,Chennai
76825015,29-03-2019,797745,552949,0,0,HDFC,1,3,30,1,565475,867034,1,0,N,0,Delhi
132698521,09-06-2018,529065,118622,0,0,HDFC,0,3,61,1,837104,413713,0,1,N,0,Kolkata
167158450,25-02-2020,982068,321711,0,1,HDFC,0,3,57,1,69581,822171,0,0,N,1,Mumbai
273354027,25-01-2018,822710,978020,1,0,HDFC,1,2,29,0,508491,107779,1,1,N,0,Delhi
326161930,04-06-2018,128552,955587,0,1,SBI,0,2,35,0,37598,693857,0,0,N,1,Mumbai
42854866,07-05-2019,80950,675801,1,0,HDFC,0,3,35,1,991068,653959,1,0,N,1,Chennai
240364687,12-04-2019,847447,687412,0,2,HDFC,1,2,63,0,211008,804245,1,1,N,0,Mumbai
526442276,21-10-2018,254662,179578,0,1,HDFC,1,3,47,1,315307,860520,0,0,N,0,Delhi
559485458,03-06-2020,436444,737140,1,0,ICICI,0,2,52,0,403345,674988,0,0,N,1,Delhi
93006843,02-11-2018,761848,62614,0,1,HDFC,0,1,46,1,935078,56092,1,1,N,1,Mumbai
6043793,31-03-2018,270504,974029,1,1,ICICI,0,2,47,1,479272,856128,1,0,N,1,Delhi
521437222,17-08-2018,402974,529105,0,1,SBI,0,1,56,0,356441,794725,1,1,N,1,Mumbai
389854020,03-04-2018,198570,590656,0,2,SBI,1,1,33,0,285716,679414,0,1,N,0,Chennai
869748190,12-09-2018,27020,981091,0,0,ICICI,1,1,46,1,443376,758439,1,0,N,1,Delhi
869910445,30-01-2019,184622,711677,1,2,ICICI,0,3,56,1,535533,629930,0,1,N,0,Delhi
508783578,23-01-2019,444751,766052,0,2,SBI,1,2,37,1,396596,632875,1,1,N,0,Delhi
4955410,25-05-2020,354955,178933,1,1,SBI,1,3,51,0,978104,268787,1,1,N,1,Mumbai
523702176,20-05-2020,171981,818600,0,1,SBI,1,1,48,0,623993,353148,0,1,N,1,Mumbai
171314504,26-12-2020,966443,750462,0,0,HDFC,1,2,47,0,137462,487551,0,0,N,0,Delhi
217306613,12-01-2018,966258,198064,0,1,HDFC,0,1,59,0,28143,759417,0,0,N,1,Delhi
377077134,01-06-2020,706954,127584,1,1,SBI,0,3,28,1,912075,2078,1,1,N,1,Mumbai
382705232,21-05-2019,600442,581583,1,1,ICICI,1,2,51,0,90503,794102,1,1,N,1,Delhi
614944580,29-11-2019,224583,336259,0,1,ICICI,0,2,48,0,781633,19992,1,0,N,0,Delhi
559535280,20-06-2019,787551,550594,0,1,HDFC,0,1,44,1,859118,921833,0,0,N,0,Kolkata
753334769,18-09-2019,293406,408689,1,0,HDFC,1,2,40,0,819524,647169,0,1,N,1,Mumbai
330541746,02-07-2019,259106,179857,0,2,SBI,1,1,60,0,514762,362746,1,1,N,0,Delhi
288480695,13-05-2019,403293,939280,1,2,ICICI,0,1,58,0,310974,23293,1,0,N,1,Kolkata
707150185,13-06-2020,4402,707243,1,2,ICICI,1,1,36,1,545350,316055,1,1,N,1,Chennai
167445148,22-03-2018,747205,942316,0,2,SBI,1,2,41,0,538559,892574,1,0,N,0,Mumbai
332440652,21-02-2018,432815,427684,1,2,HDFC,0,1,58,0,359577,500289,1,1,N,1,Chennai
431903951,22-09-2020,553572,597351,0,1,ICICI,1,3,36,1,401485,627357,1,0,N,0,Chennai
393639132,17-04-2020,180076,648078,1,2,ICICI,1,2,46,0,515103,478240,1,0,N,1,Delhi
212291373,14-01-2018,949657,339819,1,2,SBI,0,2,28,0,213978,51728,1,0,N,0,Delhi
683666427,20-10-2018,54999,204745,0,0,SBI,1,2,50,0,259541,303926,0,0,N,1,Delhi
301734961,14-11-2018,491607,213570,1,0,SBI,0,3,33,1,854258,521806,1,1,N,1,Chennai
619475670,15-08-2020,585417,959439,0,0,ICICI,1,3,38,0,264820,587356,0,0,N,0,Chennai
77261119,28-04-2018,110282,542448,1,0,ICICI,1,2,48,0,723559,953940,0,0,N,0,Kolkata
816650979,19-12-2020,379018,364097,1,2,HDFC,0,2,29,0,764385,672299,0,1,N,1,Delhi
214323236,25-11-2020,607954,712248,0,0,SBI,1,3,36,1,84667,877456,1,0,N,0,Mumbai
706290213,08-09-2019,513284,183979,1,0,SBI,0,1,54,0,891565,435698,1,1,N,1,Kolkata
229478723,04-11-2020,378633,94628,1,0,SBI,0,1,50,1,65505,474271,0,0,N,1,Delhi
27933703,11-10-2019,269102,755377,1,0,HDFC,0,1,48,1,119986,831838,0,1,N,1,Chennai
263545122,05-12-2018,496057,810062,1,0,HDFC,1,2,53,0,724328,888473,1,0,N,1,Kolkata
466879090,01-03-2019,614148,494207,0,0,ICICI,0,1,45,0,180440,507223,1,0,N,1,Kolkata
490896195,21-05-2020,587120,592580,0,0,SBI,1,2,63,1,674941,419850,0,0,N,1,Chennai
335834826,01-10-2019,833404,802209,0,2,SBI,0,1,52,1,629201,881872,0,0,N,1,Chennai
336609168,25-02-2018,575785,270838,0,0,SBI,1,2,29,0,79269,309647,0,0,N,1,Delhi
262865735,20-04-2020,349389,515422,0,1,HDFC,1,1,51,1,568809,677723,0,1,N,1,Mumbai
191834441,13-01-2018,54465,293883,0,0,HDFC,1,2,36,1,24302,961400,0,1,N,0,Kolkata
579799123,01-01-2019,818178,283295,1,2,SBI,0,2,37,1,292730,194685,1,0,N,0,Mumbai
160951451,29-10-2019,994524,997285,0,0,ICICI,0,3,60,0,870644,6580,0,1,N,0,Mumbai
273901335,13-06-2019,355854,730159,0,1,SBI,1,1,30,0,974442,579775,0,1,N,0,Kolkata
74769902,28-03-2020,339622,909758,0,0,SBI,1,3,65,0,664587,118232,0,1,N,1,Delhi
2620341,26-12-2018,29869,107773,0,2,SBI,0,1,43,0,624757,612432,1,1,N,1,Mumbai
674272646,09-10-2018,330601,869448,0,2,ICICI,1,1,36,0,548173,871278,0,1,N,1,Kolkata
20486584,22-05-2020,452104,992861,1,0,SBI,1,3,43,1,82560,66625,0,1,N,0,Delhi
127900990,12-07-2018,208472,752702,1,0,ICICI,0,3,40,1,543558,412466,0,1,N,1,Delhi
300814211,24-12-2018,410570,235390,1,1,ICICI,1,2,49,0,97642,389323,0,0,N,0,Kolkata
195891414,27-03-2020,986345,601990,1,0,SBI,1,2,62,1,541985,324335,0,0,N,1,Kolkata
180568002,15-07-2020,297005,298418,0,2,HDFC,0,2,59,0,780103,379401,1,1,N,1,Delhi
82585341,08-08-2018,44657,495846,0,1,ICICI,0,2,59,0,664780,935339,0,0,N,0,Chennai
392251489,02-07-2019,919220,174030,0,1,ICICI,1,2,29,1,267080,6354,1,0,N,0,Kolkata
756223487,22-11-2020,850204,715799,0,1,ICICI,0,2,42,0,151981,101334,0,0,N,0,Chennai
375032733,10-07-2019,588329,979500,0,0,SBI,0,3,29,0,765708,552846,1,0,N,0,Chennai
713960954,03-07-2020,205019,400765,0,2,SBI,0,3,31,1,829752,745999,0,0,N,0,Mumbai
349164944,17-08-2019,38490,126626,0,0,HDFC,0,1,52,0,224753,755474,0,1,N,0,Mumbai
219809524,11-07-2019,520217,660693,1,1,SBI,0,3,51,0,866282,299926,1,0,N,0,Delhi
163695440,28-07-2019,887698,960953,1,2,HDFC,0,3,28,1,3223,869215,1,1,N,0,Mumbai
531535546,09-09-2019,847309,290298,0,1,SBI,0,2,39,0,314051,267343,1,1,N,1,Kolkata
506156879,18-03-2019,625755,728085,1,2,HDFC,0,3,42,0,614285,195387,1,0,N,0,Chennai
768634296,18-02-2020,852382,36012,1,0,HDFC,0,2,42,0,713762,612435,1,0,N,0,Mumbai
716786103,25-10-2020,593216,339469,1,0,SBI,0,2,33,1,554289,115500,1,1,N,1,Delhi
395893606,07-01-2020,668509,932618,0,1,HDFC,1,3,44,1,987574,18164,0,1,N,0,Chennai
819465786,28-06-2020,20336,710398,1,2,HDFC,1,1,44,1,60329,741500,1,0,N,1,Kolkata
218325622,18-02-2020,162243,975317,1,0,HDFC,0,2,53,0,780493,187008,1,1,N,0,Kolkata
668845945,14-04-2020,351286,320981,0,2,SBI,0,1,63,0,59415,225338,0,1,N,1,Kolkata
448650379,23-03-2018,822836,867783,1,0,ICICI,1,2,55,0,604164,358701,0,1,N,1,Delhi
215232813,20-07-2019,410227,782161,1,2,HDFC,1,3,31,0,988608,680681,1,0,N,1,Kolkata
780931080,26-09-2020,915805,347285,0,2,HDFC,0,3,59,1,837653,751150,0,0,N,0,Mumbai
729404492,13-09-2020,380513,912728,0,2,SBI,0,1,45,0,493318,275107,0,1,N,0,Delhi
718768961,05-04-2019,179241,369284,1,2,ICICI,0,2,30,0,968937,536055,0,0,N,0,Mumbai
815854058,19-12-2020,154130,156439,0,1,ICICI,0,2,57,0,893213,911506,1,0,N,1,Kolkata
301825439,03-10-2020,865602,771903,1,1,ICICI,0,2,61,1,407173,752900,0,0,N,1,Chennai
839708860,07-05-2020,104353,578886,1,0,HDFC,0,2,65,1,321833,549363,1,1,N,0,Chennai
77744714,23-08-2018,142663,814256,1,1,HDFC,1,2,43,1,418040,532153,1,0,N,0,Chennai
231433606,15-04-2019,469410,468419,0,0,ICICI,0,2,51,0,795094,797145,0,1,N,1,Kolkata
122315184,17-12-2020,44937,804421,1,1,HDFC,1,1,44,0,329922,58340,1,1,N,0,Kolkata
46083395,30-03-2019,890933,631492,0,1,HDFC,1,3,47,0,806821,137647,1,1,N,0,Kolkata
155131874,16-08-2020,572134,262784,1,0,HDFC,1,1,49,0,455837,521754,1,0,N,0,Delhi
722546839,07-01-2018,483659,185827,0,0,SBI,0,2,30,0,132053,17231,0,1,N,1,Kolkata
703655966,27-08-2018,93883,332492,0,1,ICICI,0,3,29,1,622920,158560,1,0,N,1,Kolkata
639057383,21-06-2019,655625,924940,0,1,HDFC,1,1,33,1,34766,872635,1,0,N,0,Kolkata
